City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Aswan,EG,2022-07-27 02:23:47,24.0934,32.907,85.12,19,19,9.01
294,Kagadi,UG,2022-07-27 02:23:47,0.9606,30.7967,67.78,55,100,1.16
295,Puerto Escondido,MX,2022-07-27 02:19:15,15.85,-97.0667,79.63,73,100,4.61
296,Flinders,AU,2022-07-27 02:23:48,-34.5833,150.8552,64.18,47,1,10.0
297,Amet,IN,2022-07-27 02:23:48,25.3,73.9333,74.75,88,96,8.39
298,Acajutla,SV,2022-07-27 02:20:29,13.5928,-89.8275,79.05,81,38,2.33
299,Smithers,CA,2022-07-27 02:23:48,54.7804,-127.1743,86.32,39,0,8.05
300,Provideniya,RU,2022-07-27 02:23:49,64.3833,-173.3,51.91,66,0,20.13
301,Tiksi,RU,2022-07-27 02:23:49,71.6872,128.8694,54.19,74,100,2.28
302,Kodinsk,RU,2022-07-27 02:23:49,58.6881,99.1844,58.1,95,100,9.01
303,Guerrero,MX,2022-07-27 02:23:50,17.6667,-100.0,66.67,97,100,4.85
304,Erenhot,CN,2022-07-27 02:23:50,43.6475,111.9767,76.5,36,100,5.06
305,Dingle,PH,2022-07-27 02:23:50,10.9995,122.6711,86.13,73,87,10.47
306,Vilhena,BR,2022-07-27 02:23:50,-12.7406,-60.1458,70.48,46,27,3.2
307,Joshimath,IN,2022-07-27 02:23:51,30.5667,79.5667,72.16,91,95,1.83
308,Poddorye,RU,2022-07-27 02:23:51,57.4695,31.1156,60.04,94,73,4.99
309,Sheboygan,US,2022-07-27 02:23:51,43.7333,-87.9334,70.72,75,0,5.75
310,Yuli,NG,2022-07-27 02:23:52,9.6989,10.2744,73.9,93,100,7.2
311,East Liverpool,US,2022-07-27 02:22:13,40.6187,-80.5773,74.75,91,84,3.38
312,Talnakh,RU,2022-07-27 02:23:52,69.4865,88.3972,65.21,55,70,5.12
313,Mabopane,ZA,2022-07-27 02:23:52,-25.4977,28.1007,52.66,59,0,2.19
314,Innisfail,AU,2022-07-27 02:23:53,-17.5333,146.0333,74.37,65,24,11.07
315,Bonavista,CA,2022-07-27 02:23:53,48.6499,-53.1147,62.38,94,18,16.78
316,Sabzevar,IR,2022-07-27 02:23:53,36.2126,57.6819,79.88,34,5,16.11
317,La Asuncion,VE,2022-07-27 02:23:54,11.0333,-63.8628,82.13,83,54,9.22
318,Ventspils,LV,2022-07-27 02:23:54,57.3894,21.5606,62.53,72,75,6.91
319,Calama,CL,2022-07-27 02:23:54,-22.4667,-68.9333,48.69,20,13,12.66
320,Muscat,OM,2022-07-27 02:23:55,23.6139,58.5922,84.22,75,82,6.4
321,Constitucion,CL,2022-07-27 02:24:55,-35.3333,-72.4167,50.95,92,97,5.19
322,Birigui,BR,2022-07-27 02:24:39,-21.2886,-50.34,69.6,38,0,5.77
323,Tamandare,BR,2022-07-27 02:24:55,-8.7597,-35.1047,73.58,86,98,10.07
324,Taltal,CL,2022-07-27 02:24:56,-25.4,-70.4833,59.29,77,2,4.52
325,Beloha,MG,2022-07-27 02:24:56,-25.1667,45.05,57.9,88,0,2.42
326,Saint-Pierre,RE,2022-07-27 02:24:56,-21.3393,55.4781,67.91,66,0,6.91
327,Bereznik,RU,2022-07-27 02:21:13,62.8551,42.7072,58.62,83,16,5.23
328,Northam,GB,2022-07-27 02:24:57,51.0333,-4.2167,45.25,84,51,4.79
329,Eureka,US,2022-07-27 02:20:35,40.8021,-124.1637,62.92,79,47,4.0
330,Cherskiy,RU,2022-07-27 02:24:57,68.75,161.3,53.91,44,26,8.41
331,Sao Filipe,CV,2022-07-27 02:24:57,14.8961,-24.4956,77.04,86,45,3.33
332,Mocuba,MZ,2022-07-27 02:24:58,-16.8392,36.9856,58.42,94,30,3.09
333,Nicoya,CR,2022-07-27 02:24:58,10.1483,-85.452,74.3,93,100,1.99
334,Altus,US,2022-07-27 02:24:58,34.6381,-99.334,94.86,29,0,10.36
335,Vila Velha,BR,2022-07-27 02:24:59,-20.3297,-40.2925,68.95,93,40,0.0
336,Pundaguitan,PH,2022-07-27 02:24:59,6.3711,126.1689,83.7,68,56,4.18
337,Baherden,TM,2022-07-27 02:24:59,38.4362,57.4316,82.92,38,29,3.11
338,Saskylakh,RU,2022-07-27 02:25:00,71.9167,114.0833,77.2,53,36,10.92
339,Carutapera,BR,2022-07-27 02:25:00,-1.195,-46.02,76.5,87,97,6.35
340,Terney,RU,2022-07-27 02:25:00,45.0503,136.6092,71.4,79,50,6.17
341,Mabaruma,GY,2022-07-27 02:25:01,8.2,-59.7833,74.41,91,10,2.57
342,Sexsmith,CA,2022-07-27 02:25:01,55.35,-118.786,81.75,39,75,6.91
343,Campo Verde,BR,2022-07-27 02:25:01,-20.4167,-54.0667,69.28,41,0,3.24
344,Hambantota,LK,2022-07-27 02:25:02,6.1241,81.1185,77.34,100,20,0.0
345,Moranbah,AU,2022-07-27 02:25:02,-22.0016,148.0466,66.42,43,0,14.25
346,Aksarka,RU,2022-07-27 02:25:02,66.5606,67.7975,53.13,78,91,11.86
347,Barranca,PE,2022-07-27 02:25:03,-10.75,-77.7667,61.2,85,70,9.06
348,Saint-Paul,RE,2022-07-27 02:25:03,-21.0096,55.2707,68.36,78,26,1.57
349,Beaufort,MY,2022-07-27 02:25:03,5.3473,115.7455,86.11,62,93,2.26
350,Verkhneyarkeyevo,RU,2022-07-27 02:25:04,55.4505,54.3145,60.82,96,8,6.76
351,Kalevala,RU,2022-07-27 02:25:04,65.2,31.1667,61.16,89,100,9.6
352,Marzuq,YE,2022-07-27 02:25:04,14.4,46.4667,80.83,45,100,5.86
353,Barabai,ID,2022-07-27 02:25:05,-2.5833,115.3833,82.81,76,100,0.78
354,Jackson,US,2022-07-27 02:25:05,42.4165,-122.8345,100.27,28,0,11.5
355,Zharkent,KZ,2022-07-27 02:25:06,44.1628,80.0,82.49,19,83,6.17
356,Tadine,NC,2022-07-27 02:25:06,-21.55,167.8833,72.68,67,54,4.29
357,Shunyi,CN,2022-07-27 02:25:06,40.125,116.6453,76.95,88,100,4.47
358,Hauterive,FR,2022-07-27 02:25:06,46.0901,3.4459,59.76,92,0,0.89
359,Pervoye Maya,RU,2022-07-27 02:25:07,56.164,44.7196,62.64,96,12,4.52
360,Bengkulu,ID,2022-07-27 02:25:07,-3.8004,102.2655,80.17,75,78,2.17
361,Flin Flon,CA,2022-07-27 02:25:07,54.7682,-101.865,55.65,89,100,9.98
362,Kindersley,CA,2022-07-27 02:25:08,51.4668,-109.1682,69.82,46,20,8.05
363,Oistins,BB,2022-07-27 02:25:08,13.0667,-59.5333,80.69,74,40,17.27
364,Ormara,PK,2022-07-27 02:25:08,25.2088,64.6357,82.67,82,92,6.31
365,Yarkovo,RU,2022-07-27 02:25:09,57.4028,67.0786,57.7,73,100,7.94
366,Pitimbu,BR,2022-07-27 02:26:09,-7.4706,-34.8086,72.19,84,76,10.29
367,Ust-Kuyga,RU,2022-07-27 02:26:09,70.0167,135.6,74.39,52,30,1.48
368,Jimeta,NG,2022-07-27 02:26:10,9.2833,12.4667,75.56,91,100,2.24
369,Waddan,LY,2022-07-27 02:26:10,29.1614,16.139,77.68,43,2,2.98
370,Itoman,JP,2022-07-27 02:26:10,26.1247,127.6694,89.98,75,20,12.66
371,Angoche,MZ,2022-07-27 02:26:11,-16.2325,39.9086,71.4,71,100,10.69
372,Phalodi,IN,2022-07-27 02:26:11,27.1333,72.3667,80.53,83,100,7.94
373,Atasu,KZ,2022-07-27 02:26:11,48.6814,71.6433,76.89,29,0,13.13
374,Kodiak,US,2022-07-27 02:22:22,57.79,-152.4072,53.11,71,0,6.91
375,Iquique,CL,2022-07-27 02:22:17,-20.2208,-70.1431,59.04,78,63,2.84
376,Altay,CN,2022-07-27 02:26:12,47.8667,88.1167,73.18,31,1,3.51
377,Westerland,DE,2022-07-27 02:26:12,54.9079,8.3033,59.02,58,100,23.02
378,The Valley,AI,2022-07-27 02:23:10,18.217,-63.0578,82.26,78,3,17.07
379,Faanui,PF,2022-07-27 02:26:13,-16.4833,-151.75,78.62,72,24,8.97
380,Sambava,MG,2022-07-27 02:26:13,-14.2667,50.1667,65.53,87,65,9.1
381,Lukovetskiy,RU,2022-07-27 02:26:13,64.2956,41.9211,58.87,85,10,5.64
382,Husavik,IS,2022-07-27 02:26:14,66.0449,-17.3389,52.12,81,100,6.38
383,Alofi,NU,2022-07-27 02:24:45,-19.0595,-169.9187,78.69,89,75,13.8
384,Pringsewu,ID,2022-07-27 02:26:14,-5.3582,104.9744,78.67,84,100,1.1
385,Aliaga,PH,2022-07-27 02:26:15,15.5167,120.8667,89.1,72,68,3.36
386,Santa Maria Do Suacui,BR,2022-07-27 02:26:15,-18.1903,-42.4142,58.95,85,30,2.8
387,Labuhan,ID,2022-07-27 02:26:15,-6.8844,112.2051,81.66,65,18,7.47
388,Johi,PK,2022-07-27 02:26:16,26.6921,67.6133,83.8,78,100,3.33
389,Huadian,CN,2022-07-27 02:26:16,42.9633,126.7478,82.22,71,3,2.8
390,Bairiki,KI,2022-07-27 02:26:16,1.3292,172.9752,86.0,70,40,14.97
391,Beloye,UA,2022-07-27 02:26:16,48.4952,39.0505,62.64,85,0,1.39
392,Itarema,BR,2022-07-27 02:26:17,-2.9248,-39.9167,77.74,76,82,13.11
393,Axim,GH,2022-07-27 02:26:17,4.8699,-2.2405,75.61,87,87,10.92
394,Caramay,PH,2022-07-27 02:26:17,10.1815,119.236,86.72,67,74,8.1
395,Leh,IN,2022-07-27 02:26:18,34.1667,77.5833,59.74,68,100,2.86
396,San Carlos De Bariloche,AR,2022-07-27 02:26:18,-41.1456,-71.3082,34.25,93,40,5.75
397,Gombe,NG,2022-07-27 02:26:18,10.2897,11.1673,74.62,84,100,16.75
398,Port Hardy,CA,2022-07-27 02:26:19,50.6996,-127.4199,69.98,73,20,4.61
399,Quatre Cocos,MU,2022-07-27 02:26:19,-20.2078,57.7625,67.08,77,30,10.74
400,Kutum,SD,2022-07-27 02:26:19,14.2,24.6667,72.75,74,58,17.29
401,Broome,US,2022-07-27 02:26:20,42.2506,-75.833,64.67,85,9,2.35
402,Rabo De Peixe,PT,2022-07-27 02:26:20,37.8,-25.5833,73.27,80,20,5.75
403,Kalat,PK,2022-07-27 02:26:20,29.0225,66.5916,67.51,79,54,3.44
404,Chapais,CA,2022-07-27 02:26:06,49.7834,-74.8492,53.38,93,74,0.09
405,Kabo,CF,2022-07-27 02:26:21,7.6994,18.629,71.73,91,95,3.06
406,Aksu,CN,2022-07-27 02:26:21,41.1231,80.2644,89.83,17,2,4.45
407,Houma,US,2022-07-27 02:26:21,29.5958,-90.7195,81.0,89,40,3.44
408,Viedma,AR,2022-07-27 02:26:22,-40.8135,-62.9967,49.03,97,100,4.81
409,Beringovskiy,RU,2022-07-27 02:26:22,63.05,179.3167,46.36,96,100,11.61
410,Portland,US,2022-07-27 02:24:34,45.5234,-122.6762,100.81,36,0,6.91
411,Carupano,VE,2022-07-27 02:26:22,10.6678,-63.2585,77.4,91,61,11.41
412,Ordu,TR,2022-07-27 02:26:23,40.9086,37.6845,54.1,73,0,5.91
413,Mezen,RU,2022-07-27 02:26:23,65.8522,44.24,61.86,71,87,8.46
414,Ugoofaaru,MV,2022-07-27 02:27:23,5.6667,73.0,81.77,77,100,15.43
415,Tawau,MY,2022-07-27 02:27:24,4.2498,117.8871,86.13,72,99,2.06
416,Saint Anthony,US,2022-07-27 02:27:24,45.0205,-93.218,73.15,86,75,8.05
417,Dossor,KZ,2022-07-27 02:27:24,47.5272,52.9811,78.28,41,39,5.08
418,Zheleznodorozhnyy,RU,2022-07-27 02:24:16,55.7503,38.0042,66.72,90,10,2.91
419,Baruun-Urt,MN,2022-07-27 02:27:25,46.6806,113.2792,69.85,51,2,7.65
420,Mata,PT,2022-07-27 02:27:25,40.683,-7.4592,65.77,83,1,2.42
421,Kloulklubed,PW,2022-07-27 02:27:25,7.0419,134.2556,82.9,71,20,5.5
422,Churapcha,RU,2022-07-27 02:27:26,62.0025,132.4325,80.94,38,94,3.51
423,Soe,ID,2022-07-27 02:27:26,-9.8607,124.284,75.09,49,50,9.78
424,Soyo,AO,2022-07-27 02:27:26,-6.1349,12.3689,69.03,91,59,4.59
425,Komsomolskiy,UZ,2022-07-27 02:27:27,40.4272,71.7189,92.12,21,5,2.3
426,Bubaque,GW,2022-07-27 02:27:27,11.2833,-15.8333,79.59,77,68,9.73
427,Tucuma,BR,2022-07-27 02:27:27,-0.1833,-50.05,76.03,91,58,5.79
428,Comodoro Rivadavia,AR,2022-07-27 02:27:28,-45.8667,-67.5,33.66,93,0,5.75
429,Champerico,GT,2022-07-27 02:27:28,14.3,-91.9167,80.38,75,42,0.89
430,Isiro,CD,2022-07-27 02:27:28,2.7739,27.616,66.0,100,100,2.21
431,Libreville,GA,2022-07-27 02:27:29,0.3925,9.4537,77.02,83,75,6.91
432,Griffith,US,2022-07-27 02:27:29,41.5284,-87.4237,75.88,85,75,5.75
433,Benalla,AU,2022-07-27 02:27:29,-36.55,145.9833,51.55,96,100,3.87
434,Da Lat,VN,2022-07-27 02:27:30,11.9465,108.4419,72.73,65,84,0.94
435,Kerouane,GN,2022-07-27 02:27:30,9.2667,-9.0167,69.75,97,100,3.74
436,Ercis,TR,2022-07-27 02:27:30,39.0287,43.3586,62.28,32,0,3.74
437,Baturaja,ID,2022-07-27 02:27:31,-4.1333,104.1667,78.49,83,100,3.22
438,Susangerd,IR,2022-07-27 02:27:31,31.5608,48.1831,89.82,12,63,10.27
439,Chuguyevka,RU,2022-07-27 02:27:31,44.1653,133.8633,84.58,56,4,2.64
440,Aleksandrovskoye,RU,2022-07-27 02:27:31,44.7142,43.0008,64.92,84,95,3.89
441,Betare Oya,CM,2022-07-27 02:27:32,5.6,14.0833,66.96,99,99,2.57
442,Maningrida,AU,2022-07-27 02:27:32,-12.0667,134.2667,82.65,41,11,14.03
443,Nkhotakota,MW,2022-07-27 02:27:32,-12.9274,34.2961,65.37,80,91,14.99
444,Batavia,US,2022-07-27 02:27:33,41.85,-88.3126,75.36,75,40,6.91
445,Lasa,IT,2022-07-27 02:27:33,46.6166,10.7002,65.28,91,100,2.26
446,Naantali,FI,2022-07-27 02:27:33,60.4674,22.0243,60.85,88,0,5.75
447,Esperance,AU,2022-07-27 02:27:34,-33.8667,121.9,58.84,74,100,3.69
448,Deputatskiy,RU,2022-07-27 02:27:34,69.3,139.9,59.34,50,61,11.88
449,Saldanha,ZA,2022-07-27 02:27:34,-33.0117,17.9442,48.25,88,0,7.4
450,Sri Aman,MY,2022-07-27 02:27:35,1.2376,111.4621,77.05,94,40,0.0
451,Anloga,GH,2022-07-27 02:27:35,5.7947,0.8973,75.15,88,75,15.77
452,Bundaberg,AU,2022-07-27 02:27:35,-24.85,152.35,66.22,42,0,7.0
453,Caluquembe,AO,2022-07-27 02:27:36,-13.7833,14.6833,54.86,38,83,4.32
454,Risor,NO,2022-07-27 02:27:36,58.7206,9.2342,58.89,60,100,9.69
455,Zonguldak,TR,2022-07-27 02:27:36,41.25,31.8333,55.22,81,0,4.21
456,Raudeberg,NO,2022-07-27 02:27:37,61.9875,5.1352,48.87,78,89,12.91
457,Lata,PT,2022-07-27 02:27:37,40.1629,-8.3327,54.9,97,12,1.83
458,Chimbote,PE,2022-07-27 02:27:40,-9.0853,-78.5783,62.01,87,77,10.94
459,Mtambile,TZ,2022-07-27 02:28:37,-5.3833,39.7,74.8,77,84,15.52
460,Asau,RO,2022-07-27 02:28:28,46.4333,26.4,69.96,73,9,5.08
461,Glarus,CH,2022-07-27 02:28:38,47.0406,9.068,68.43,92,19,2.21
462,Lashio,MM,2022-07-27 02:28:38,22.9333,97.75,74.35,85,100,0.58
463,Lujan,AR,2022-07-27 02:28:38,-34.5703,-59.105,65.91,96,76,3.0
464,Dayong,CN,2022-07-27 02:28:39,25.0209,118.2898,90.61,65,12,2.1
465,Bilibino,RU,2022-07-27 02:27:26,68.0546,166.4372,50.16,45,32,13.6
466,Skjervoy,NO,2022-07-27 02:28:39,70.0311,20.9714,55.4,98,100,12.44
467,Batsfjord,NO,2022-07-27 02:28:39,70.6345,29.7185,60.58,94,100,4.61
468,Viesca,MX,2022-07-27 02:28:40,25.35,-102.8,85.87,33,93,8.79
469,Mana,GF,2022-07-27 02:28:40,5.6592,-53.7767,78.3,85,11,5.59
470,San Francisco,US,2022-07-27 02:26:07,37.7749,-122.4194,76.03,86,20,18.41
471,Ngunguru,NZ,2022-07-27 02:28:40,-35.6167,174.5,61.39,63,8,12.21
472,Bela Vista,BR,2022-07-27 02:28:41,-22.1089,-56.5211,71.64,42,0,4.68
473,Brae,GB,2022-07-27 02:28:41,60.3964,-1.353,50.94,88,66,7.52
474,Hendek,TR,2022-07-27 02:28:41,40.7994,30.7481,62.28,77,0,3.44
475,Khani,GE,2022-07-27 02:28:42,41.9563,42.9566,58.57,97,98,1.32
476,Honiara,SB,2022-07-27 02:27:00,-9.4333,159.95,87.8,61,55,6.44
477,Bodden Town,KY,2022-07-27 02:28:42,19.2833,-81.25,82.4,81,40,9.22
478,College,US,2022-07-27 02:28:42,64.8569,-147.8028,61.47,54,75,17.27
479,Sobolevo,RU,2022-07-27 02:28:43,54.4299,31.8996,59.7,91,7,3.11
480,Cidreira,BR,2022-07-27 02:24:23,-30.1811,-50.2056,61.34,93,14,14.61
481,Camacha,PT,2022-07-27 02:28:43,33.0833,-16.3333,67.42,83,40,16.11
482,Manadhoo,MV,2022-07-27 02:28:43,5.7667,73.3833,81.84,77,100,15.79
483,Yelabuga,RU,2022-07-27 02:28:44,55.7613,52.0649,62.15,87,6,7.05
484,Mount Pleasant,US,2022-07-27 02:28:36,32.7941,-79.8626,84.0,82,0,8.05
485,Diban,SY,2022-07-27 02:28:44,35.0365,40.5167,83.17,31,0,9.28
486,Samana,DO,2022-07-27 02:28:44,19.2056,-69.3369,79.21,82,63,8.59
487,Jumla,NP,2022-07-27 02:28:45,29.2747,82.1838,63.3,92,100,1.32
488,Pochutla,MX,2022-07-27 02:28:45,15.7432,-96.4661,75.02,91,100,2.89
489,Pontianak,ID,2022-07-27 02:28:45,-0.0333,109.3333,76.98,94,75,3.44
490,Gorom-Gorom,BF,2022-07-27 02:28:46,14.4439,-0.2361,84.9,60,98,19.17
491,Palmas,BR,2022-07-27 02:28:46,-10.2128,-48.3603,73.27,60,0,3.44
492,Kudahuvadhoo,MV,2022-07-27 02:28:46,2.6708,72.8944,81.32,78,64,16.17
493,Jalu,LY,2022-07-27 02:28:47,29.0331,21.5482,82.42,34,5,11.32
494,Elk City,US,2022-07-27 02:28:47,35.412,-99.4043,93.18,29,0,8.05
495,Isfara,TJ,2022-07-27 02:28:47,40.1265,70.6253,89.62,19,2,6.24
496,Charleston,US,2022-07-27 02:26:51,32.7766,-79.9309,84.02,82,0,9.22
497,Santa Lucia,ES,2022-07-27 02:28:48,27.9117,-15.5407,78.12,25,0,18.41
498,Prince Rupert,CA,2022-07-27 02:28:48,54.3161,-130.3201,71.29,84,0,18.41
499,Shimoda,JP,2022-07-27 02:28:48,34.6667,138.95,89.1,78,100,9.48
500,Fortuna,US,2022-07-27 02:28:49,40.5982,-124.1573,61.93,82,34,5.01
501,Omsukchan,RU,2022-07-27 02:28:49,62.5333,155.8,63.72,39,95,11.48
502,Jiuquan,CN,2022-07-27 02:28:49,39.7432,98.5174,85.96,10,0,14.03
503,Pullman,US,2022-07-27 02:28:50,46.7313,-117.1796,95.23,34,0,3.44
504,Serdobsk,RU,2022-07-27 02:28:50,52.4586,44.2169,62.13,92,5,5.41
505,Kropotkin,RU,2022-07-27 02:28:50,45.4375,40.5756,61.99,93,86,6.22
506,Sicamous,CA,2022-07-27 02:25:09,50.8331,-118.9856,90.57,48,13,1.77
507,Weiser,US,2022-07-27 02:29:51,44.251,-116.9693,100.6,26,0,1.99
508,Usinsk,RU,2022-07-27 02:29:51,65.9939,57.5281,54.34,72,34,6.71
509,Xai-Xai,MZ,2022-07-27 02:29:51,-25.0519,33.6442,57.76,84,0,5.61
510,San Quintin,MX,2022-07-27 02:29:52,30.4833,-115.95,68.99,78,1,10.4
511,Sitka,US,2022-07-27 02:29:52,57.0531,-135.33,62.49,77,100,10.36
512,Cockburn Town,TC,2022-07-27 02:26:42,21.4612,-71.1419,82.13,80,0,17.43
513,Taldom,RU,2022-07-27 02:29:52,56.7333,37.5333,63.05,95,66,3.42
514,Khuzdar,PK,2022-07-27 02:29:53,27.7384,66.6434,73.99,82,100,2.64
515,Ust-Maya,RU,2022-07-27 02:29:53,60.4167,134.5333,81.3,37,4,2.64
516,Filingue,NE,2022-07-27 02:29:53,14.3521,3.3168,84.67,59,66,19.84
517,Madanapalle,IN,2022-07-27 02:29:54,13.55,78.5,73.6,76,10,5.03
518,La Motte-Servolex,FR,2022-07-27 02:29:54,45.5942,5.8758,69.46,69,20,8.05
519,Kiunga,PG,2022-07-27 02:29:54,-6.1219,141.2906,81.41,80,83,6.02
520,Shingu,JP,2022-07-27 02:29:55,33.7333,135.9833,83.77,77,100,5.17
521,Nynashamn,SE,2022-07-27 02:29:55,58.9034,17.9479,58.15,73,65,15.97
522,Huaraz,PE,2022-07-27 02:29:55,-9.5333,-77.5333,52.83,82,47,2.15
523,Chincha Alta,PE,2022-07-27 02:29:55,-13.4099,-76.1323,59.59,82,86,3.42
524,Halifax,CA,2022-07-27 02:27:23,44.6453,-63.5724,70.29,73,75,8.05
525,Hay River,CA,2022-07-27 02:29:56,60.8156,-115.7999,67.98,56,20,12.66
526,Alexandria,EG,2022-07-27 02:28:58,31.2156,29.9553,77.16,81,0,6.08
527,Rosamorada,MX,2022-07-27 02:29:56,22.1222,-105.2058,81.09,83,93,3.96
528,Te Anau,NZ,2022-07-27 02:27:51,-45.4167,167.7167,43.59,94,100,2.37
529,Menongue,AO,2022-07-27 02:29:17,-14.6585,17.691,50.47,50,2,4.94
530,Vallenar,CL,2022-07-27 02:29:57,-28.5708,-70.7581,59.25,58,22,3.04
531,Nanakuli,US,2022-07-27 02:29:57,21.3906,-158.1547,85.95,58,75,11.5
532,Bartica,GY,2022-07-27 02:29:58,6.4,-58.6167,79.12,98,93,2.13
533,Mitsamiouli,KM,2022-07-27 02:29:58,-11.3847,43.2844,75.49,71,2,6.6
534,Kuytun,RU,2022-07-27 02:29:58,54.3419,101.5036,62.33,59,52,6.35
535,Rovinj,HR,2022-07-27 02:29:58,45.08,13.64,79.29,80,77,10.58
536,Yeppoon,AU,2022-07-27 02:29:59,-23.1333,150.7333,67.78,38,0,10.11
537,Lake Havasu City,US,2022-07-27 02:29:59,34.4839,-114.3224,88.41,78,40,8.05
538,Dali,CN,2022-07-27 02:29:59,25.7,100.1833,68.65,77,99,4.18
539,Havelock,US,2022-07-27 02:30:00,34.8791,-76.9013,84.18,89,88,7.0
540,Barra,BR,2022-07-27 02:30:00,-11.0894,-43.1417,71.69,55,100,7.02
541,Chapada Dos Guimaraes,BR,2022-07-27 02:30:00,-15.4606,-55.7497,65.86,36,6,5.91
542,Port Macquarie,AU,2022-07-27 02:28:27,-31.4333,152.9167,62.89,45,0,14.56
543,Bambanglipuro,ID,2022-07-27 02:30:01,-7.95,110.2833,81.3,69,92,7.09
544,Ribera,IT,2022-07-27 02:30:01,37.4984,13.2642,78.26,37,0,5.97
545,Sicuani,PE,2022-07-27 02:30:02,-14.2694,-71.2261,46.0,72,57,2.95
546,Qasigiannguit,GL,2022-07-27 02:30:02,68.8193,-51.1922,43.05,98,100,2.82
547,Strezhevoy,RU,2022-07-27 02:30:03,60.7333,77.5889,67.8,78,59,5.88
